MTAP	sgRNA_22017094.22017559	candidate
DMRTA1	sgRNA_22017094.22017559	candidate
MTAP	sgRNA_22018778.22019211	candidate
DMRTA1	sgRNA_22018778.22019211	candidate
MTAP	sgRNA_22024399.22024900	candidate
DMRTA1	sgRNA_22024399.22024900	candidate
MTAP	sgRNA_22024935.22025519	candidate
DMRTA1	sgRNA_22024935.22025519	candidate
MTAP	sgRNA_22026676.22027216	candidate
DMRTA1	sgRNA_22026676.22027216	candidate
MTAP	sgRNA_22030026.22030603	candidate
DMRTA1	sgRNA_22030026.22030603	candidate
MTAP	sgRNA_22031727.22032006	candidate
DMRTA1	sgRNA_22031727.22032006	candidate
MTAP	sgRNA_22032041.22032331	candidate
DMRTA1	sgRNA_22032041.22032331	candidate
MTAP	sgRNA_22032980.22033516	candidate
DMRTA1	sgRNA_22032980.22033516	candidate
MTAP	sgRNA_22035585.22035946	candidate
DMRTA1	sgRNA_22035585.22035946	candidate
MTAP	sgRNA_22037288.22037595	candidate
DMRTA1	sgRNA_22037288.22037595	candidate
MTAP	sgRNA_22037947.22038388	candidate
DMRTA1	sgRNA_22037947.22038388	candidate
MTAP	sgRNA_22039302.22039598	candidate
DMRTA1	sgRNA_22039302.22039598	candidate
MTAP	sgRNA_22040763.22041162	candidate
DMRTA1	sgRNA_22040763.22041162	candidate
MTAP	sgRNA_22041786.22042153	candidate
DMRTA1	sgRNA_22041786.22042153	candidate
MTAP	sgRNA_22043926.22044126	candidate
DMRTA1	sgRNA_22043926.22044126	candidate
MTAP	sgRNA_22044591.22044945	candidate
DMRTA1	sgRNA_22044591.22044945	candidate
MTAP	sgRNA_22049453.22049789	candidate
DMRTA1	sgRNA_22049453.22049789	candidate
MTAP	sgRNA_22050387.22050900	candidate
DMRTA1	sgRNA_22050387.22050900	candidate
MTAP	sgRNA_22052069.22053048	candidate
DMRTA1	sgRNA_22052069.22053048	candidate
MTAP	sgRNA_22053682.22054045	candidate
DMRTA1	sgRNA_22053682.22054045	candidate
MTAP	sgRNA_22054180.22054370	candidate
DMRTA1	sgRNA_22054180.22054370	candidate
MTAP	sgRNA_22054599.22054753	candidate
DMRTA1	sgRNA_22054599.22054753	candidate
MTAP	sgRNA_22055098.22055526	candidate
DMRTA1	sgRNA_22055098.22055526	candidate
MTAP	sgRNA_22056244.22056527	candidate
DMRTA1	sgRNA_22056244.22056527	candidate
MTAP	sgRNA_22059886.22060152	candidate
DMRTA1	sgRNA_22059886.22060152	candidate
MTAP	sgRNA_22062048.22062204	candidate
DMRTA1	sgRNA_22062048.22062204	candidate
MTAP	sgRNA_22064992.22065795	candidate
DMRTA1	sgRNA_22064992.22065795	candidate
MTAP	sgRNA_22066070.22068679	candidate
DMRTA1	sgRNA_22066070.22068679	candidate
MTAP	sgRNA_22075783.22076079	candidate
DMRTA1	sgRNA_22075783.22076079	candidate
MTAP	sgRNA_22078077.22078428	candidate
DMRTA1	sgRNA_22078077.22078428	candidate
MTAP	sgRNA_22078478.22078659	candidate
DMRTA1	sgRNA_22078478.22078659	candidate
MTAP	sgRNA_22079897.22080362	candidate
DMRTA1	sgRNA_22079897.22080362	candidate
MTAP	sgRNA_22083329.22083491	candidate
DMRTA1	sgRNA_22083329.22083491	candidate
MTAP	sgRNA_22084660.22085153	candidate
DMRTA1	sgRNA_22084660.22085153	candidate
MTAP	sgRNA_22088687.22089037	candidate
DMRTA1	sgRNA_22088687.22089037	candidate
MTAP	sgRNA_22097733.22098066	candidate
DMRTA1	sgRNA_22097733.22098066	candidate
MTAP	sgRNA_22098665.22099204	candidate
DMRTA1	sgRNA_22098665.22099204	candidate
MTAP	sgRNA_22100742.22100978	candidate
DMRTA1	sgRNA_22100742.22100978	candidate
MTAP	sgRNA_22102660.22103014	candidate
DMRTA1	sgRNA_22102660.22103014	candidate
MTAP	sgRNA_22103197.22103638	candidate
DMRTA1	sgRNA_22103197.22103638	candidate
MTAP	sgRNA_22107196.22107619	candidate
DMRTA1	sgRNA_22107196.22107619	candidate
MTAP	sgRNA_22107679.22107951	candidate
DMRTA1	sgRNA_22107679.22107951	candidate
MTAP	sgRNA_22108542.22108924	candidate
DMRTA1	sgRNA_22108542.22108924	candidate
MTAP	sgRNA_22109107.22109299	candidate
DMRTA1	sgRNA_22109107.22109299	candidate
MTAP	sgRNA_22110048.22110235	candidate
DMRTA1	sgRNA_22110048.22110235	candidate
MTAP	sgRNA_22111189.22111552	candidate
DMRTA1	sgRNA_22111189.22111552	candidate
MTAP	sgRNA_22111884.22112211	candidate
DMRTA1	sgRNA_22111884.22112211	candidate
MTAP	sgRNA_22114639.22115733	candidate
DMRTA1	sgRNA_22114639.22115733	candidate
MTAP	sgRNA_22117396.22117775	candidate
DMRTA1	sgRNA_22117396.22117775	candidate
MTAP	sgRNA_22117784.22118022	candidate
DMRTA1	sgRNA_22117784.22118022	candidate
MTAP	sgRNA_22118100.22118351	candidate
DMRTA1	sgRNA_22118100.22118351	candidate
MTAP	sgRNA_22118558.22118792	candidate
DMRTA1	sgRNA_22118558.22118792	candidate
MTAP	sgRNA_22119168.22119366	candidate
DMRTA1	sgRNA_22119168.22119366	candidate
MTAP	sgRNA_22119639.22119853	candidate
DMRTA1	sgRNA_22119639.22119853	candidate
MTAP	sgRNA_22120609.22120986	candidate
DMRTA1	sgRNA_22120609.22120986	candidate
MTAP	sgRNA_22121333.22121499	candidate
DMRTA1	sgRNA_22121333.22121499	candidate
MTAP	sgRNA_22124373.22124582	candidate
DMRTA1	sgRNA_22124373.22124582	candidate
MTAP	sgRNA_22124598.22124976	candidate
DMRTA1	sgRNA_22124598.22124976	candidate
MTAP	sgRNA_22125328.22125519	candidate
DMRTA1	sgRNA_22125328.22125519	candidate
MTAP	sgRNA_22129183.22129538	candidate
DMRTA1	sgRNA_22129183.22129538	candidate
MTAP	sgRNA_22136699.22137102	candidate
DMRTA1	sgRNA_22136699.22137102	candidate
MTAP	sgRNA_22139099.22139306	candidate
DMRTA1	sgRNA_22139099.22139306	candidate
MTAP	sgRNA_22141948.22142311	candidate
DMRTA1	sgRNA_22141948.22142311	candidate
MTAP	sgRNA_22142693.22143075	candidate
DMRTA1	sgRNA_22142693.22143075	candidate
MTAP	sgRNA_22144295.22144611	candidate
DMRTA1	sgRNA_22144295.22144611	candidate
MTAP	sgRNA_22147840.22148133	candidate
DMRTA1	sgRNA_22147840.22148133	candidate
MTAP	sgRNA_22148199.22148548	candidate
DMRTA1	sgRNA_22148199.22148548	candidate
MTAP	sgRNA_22148828.22149225	candidate
DMRTA1	sgRNA_22148828.22149225	candidate
MTAP	sgRNA_22152945.22153183	candidate
DMRTA1	sgRNA_22152945.22153183	candidate
MTAP	sgRNA_22154472.22154754	candidate
DMRTA1	sgRNA_22154472.22154754	candidate
MTAP	sgRNA_22154758.22154864	candidate
DMRTA1	sgRNA_22154758.22154864	candidate
MTAP	sgRNA_22156679.22156971	candidate
DMRTA1	sgRNA_22156679.22156971	candidate
MTAP	sgRNA_22157140.22157718	candidate
DMRTA1	sgRNA_22157140.22157718	candidate
MTAP	sgRNA_22158341.22158535	candidate
DMRTA1	sgRNA_22158341.22158535	candidate
MTAP	sgRNA_22158913.22159439	candidate
DMRTA1	sgRNA_22158913.22159439	candidate
MTAP	sgRNA_22159596.22159962	candidate
DMRTA1	sgRNA_22159596.22159962	candidate
MTAP	sgRNA_22165197.22165547	candidate
DMRTA1	sgRNA_22165197.22165547	candidate
MTAP	sgRNA_22166049.22166427	candidate
DMRTA1	sgRNA_22166049.22166427	candidate
MTAP	sgRNA_22167088.22167312	candidate
DMRTA1	sgRNA_22167088.22167312	candidate
MTAP	sgRNA_22168991.22169151	candidate
DMRTA1	sgRNA_22168991.22169151	candidate
MTAP	sgRNA_22169216.22169589	candidate
DMRTA1	sgRNA_22169216.22169589	candidate
MTAP	sgRNA_22170179.22170509	candidate
DMRTA1	sgRNA_22170179.22170509	candidate
MTAP	sgRNA_22171367.22171595	candidate
DMRTA1	sgRNA_22171367.22171595	candidate
MTAP	sgRNA_22175988.22176348	candidate
DMRTA1	sgRNA_22175988.22176348	candidate
MTAP	sgRNA_22176354.22176885	candidate
DMRTA1	sgRNA_22176354.22176885	candidate
MTAP	sgRNA_22183781.22184020	candidate
DMRTA1	sgRNA_22183781.22184020	candidate
MTAP	sgRNA_22186896.22187389	candidate
DMRTA1	sgRNA_22186896.22187389	candidate
MTAP	sgRNA_22192993.22193454	candidate
DMRTA1	sgRNA_22192993.22193454	candidate
MTAP	sgRNA_22197037.22197402	candidate
DMRTA1	sgRNA_22197037.22197402	candidate
MTAP	sgRNA_22200329.22200669	candidate
DMRTA1	sgRNA_22200329.22200669	candidate
MTAP	sgRNA_22201152.22201748	candidate
DMRTA1	sgRNA_22201152.22201748	candidate
MTAP	sgRNA_22203607.22203994	candidate
DMRTA1	sgRNA_22203607.22203994	candidate
MTAP	sgRNA_22204322.22204670	candidate
DMRTA1	sgRNA_22204322.22204670	candidate
MTAP	sgRNA_22206899.22207239	candidate
DMRTA1	sgRNA_22206899.22207239	candidate
MTAP	sgRNA_22208818.22209202	candidate
DMRTA1	sgRNA_22208818.22209202	candidate
MTAP	sgRNA_22210299.22210642	candidate
DMRTA1	sgRNA_22210299.22210642	candidate
MTAP	sgRNA_22210978.22211316	candidate
DMRTA1	sgRNA_22210978.22211316	candidate
MTAP	sgRNA_22211647.22212006	candidate
DMRTA1	sgRNA_22211647.22212006	candidate
MTAP	sgRNA_22212033.22212267	candidate
DMRTA1	sgRNA_22212033.22212267	candidate
MTAP	sgRNA_22214099.22214353	candidate
DMRTA1	sgRNA_22214099.22214353	candidate
MTAP	sgRNA_22214489.22215025	candidate
DMRTA1	sgRNA_22214489.22215025	candidate
MTAP	sgRNA_22216796.22217209	candidate
DMRTA1	sgRNA_22216796.22217209	candidate
MTAP	sgRNA_22228595.22228864	candidate
DMRTA1	sgRNA_22228595.22228864	candidate
MTAP	sgRNA_22237537.22237902	candidate
DMRTA1	sgRNA_22237537.22237902	candidate
MTAP	sgRNA_22237908.22238257	candidate
DMRTA1	sgRNA_22237908.22238257	candidate
MTAP	sgRNA_22240607.22241123	candidate
DMRTA1	sgRNA_22240607.22241123	candidate
MTAP	sgRNA_22244141.22244453	candidate
DMRTA1	sgRNA_22244141.22244453	candidate
MTAP	sgRNA_22244669.22245061	candidate
DMRTA1	sgRNA_22244669.22245061	candidate
MTAP	sgRNA_22256470.22256708	candidate
DMRTA1	sgRNA_22256470.22256708	candidate
MTAP	sgRNA_22257028.22257383	candidate
DMRTA1	sgRNA_22257028.22257383	candidate
MTAP	sgRNA_22257406.22257722	candidate
DMRTA1	sgRNA_22257406.22257722	candidate
