response_id	grna_group
p16.dialup	sgRNA_22158341.22158535_22158342_gene
p14.dialup	sgRNA_22158341.22158535_22158342_gene
CDKN2B	sgRNA_22158341.22158535_22158392_gene
p16.dialup	sgRNA_22158341.22158535_22158392_gene
p14.dialup	sgRNA_22158341.22158535_22158392_gene
CDKN2B	sgRNA_22158341.22158535_22158433_gene
p16.dialup	sgRNA_22158341.22158535_22158433_gene
p14.dialup	sgRNA_22158341.22158535_22158433_gene
CDKN2B	sgRNA_22158341.22158535_22158438_gene
p16.dialup	sgRNA_22158341.22158535_22158438_gene
p14.dialup	sgRNA_22158341.22158535_22158438_gene
CDKN2B	sgRNA_22158913.22159439_22159063_gene
p16.dialup	sgRNA_22158913.22159439_22159063_gene
p14.dialup	sgRNA_22158913.22159439_22159063_gene
CDKN2B	sgRNA_22158913.22159439_22159097_gene
p16.dialup	sgRNA_22158913.22159439_22159097_gene
p14.dialup	sgRNA_22158913.22159439_22159097_gene
CDKN2B	sgRNA_22158913.22159439_22159129_gene
p16.dialup	sgRNA_22158913.22159439_22159129_gene
p14.dialup	sgRNA_22158913.22159439_22159129_gene
CDKN2B	sgRNA_22158913.22159439_22159158_gene
p16.dialup	sgRNA_22158913.22159439_22159158_gene
p14.dialup	sgRNA_22158913.22159439_22159158_gene
CDKN2B	sgRNA_22159596.22159962_22159782_gene
p16.dialup	sgRNA_22159596.22159962_22159782_gene
p14.dialup	sgRNA_22159596.22159962_22159782_gene
CDKN2B	sgRNA_22159596.22159962_22159917_gene
p16.dialup	sgRNA_22159596.22159962_22159917_gene
p14.dialup	sgRNA_22159596.22159962_22159917_gene
CDKN2B	sgRNA_22159596.22159962_22159952_gene
p16.dialup	sgRNA_22159596.22159962_22159952_gene
p14.dialup	sgRNA_22159596.22159962_22159952_gene
CDKN2B	sgRNA_22159596.22159962_22159956_gene
p16.dialup	sgRNA_22159596.22159962_22159956_gene
p14.dialup	sgRNA_22159596.22159962_22159956_gene
CDKN2B	sgRNA_22165197.22165547_22165220_gene
p16.dialup	sgRNA_22165197.22165547_22165220_gene
p14.dialup	sgRNA_22165197.22165547_22165220_gene
CDKN2B	sgRNA_22165197.22165547_22165430_gene
p16.dialup	sgRNA_22165197.22165547_22165430_gene
p14.dialup	sgRNA_22165197.22165547_22165430_gene
CDKN2B	sgRNA_22165197.22165547_22165483_gene
p16.dialup	sgRNA_22165197.22165547_22165483_gene
p14.dialup	sgRNA_22165197.22165547_22165483_gene
CDKN2B	sgRNA_22165197.22165547_22165541_gene
p16.dialup	sgRNA_22165197.22165547_22165541_gene
p14.dialup	sgRNA_22165197.22165547_22165541_gene
CDKN2B	sgRNA_22166049.22166427_22166176_gene
p16.dialup	sgRNA_22166049.22166427_22166176_gene
p14.dialup	sgRNA_22166049.22166427_22166176_gene
CDKN2B	sgRNA_22166049.22166427_22166222_gene
p16.dialup	sgRNA_22166049.22166427_22166222_gene
p14.dialup	sgRNA_22166049.22166427_22166222_gene
CDKN2B	sgRNA_22166049.22166427_22166244_gene
p16.dialup	sgRNA_22166049.22166427_22166244_gene
p14.dialup	sgRNA_22166049.22166427_22166244_gene
CDKN2B	sgRNA_22166049.22166427_22166264_gene
p16.dialup	sgRNA_22166049.22166427_22166264_gene
p14.dialup	sgRNA_22166049.22166427_22166264_gene
CDKN2B	sgRNA_22167088.22167312_22167160_gene
p16.dialup	sgRNA_22167088.22167312_22167160_gene
p14.dialup	sgRNA_22167088.22167312_22167160_gene
CDKN2B	sgRNA_22167088.22167312_22167169_gene
p16.dialup	sgRNA_22167088.22167312_22167169_gene
p14.dialup	sgRNA_22167088.22167312_22167169_gene
CDKN2B	sgRNA_22167088.22167312_22167173_gene
p16.dialup	sgRNA_22167088.22167312_22167173_gene
p14.dialup	sgRNA_22167088.22167312_22167173_gene
CDKN2B	sgRNA_22167088.22167312_22167208_gene
p16.dialup	sgRNA_22167088.22167312_22167208_gene
p14.dialup	sgRNA_22167088.22167312_22167208_gene
CDKN2B	sgRNA_22168991.22169151_22169003_gene
p16.dialup	sgRNA_22168991.22169151_22169003_gene
p14.dialup	sgRNA_22168991.22169151_22169003_gene
CDKN2B	sgRNA_22168991.22169151_22169007_gene
p16.dialup	sgRNA_22168991.22169151_22169007_gene
p14.dialup	sgRNA_22168991.22169151_22169007_gene
CDKN2B	sgRNA_22168991.22169151_22169095_gene
p16.dialup	sgRNA_22168991.22169151_22169095_gene
p14.dialup	sgRNA_22168991.22169151_22169095_gene
CDKN2B	sgRNA_22169216.22169589_22169280_gene
p16.dialup	sgRNA_22169216.22169589_22169280_gene
p14.dialup	sgRNA_22169216.22169589_22169280_gene
CDKN2B	sgRNA_22169216.22169589_22169315_gene
p16.dialup	sgRNA_22169216.22169589_22169315_gene
p14.dialup	sgRNA_22169216.22169589_22169315_gene
CDKN2B	sgRNA_22169216.22169589_22169406_gene
p16.dialup	sgRNA_22169216.22169589_22169406_gene
p14.dialup	sgRNA_22169216.22169589_22169406_gene
CDKN2B	sgRNA_22169216.22169589_22169422_gene
p16.dialup	sgRNA_22169216.22169589_22169422_gene
p14.dialup	sgRNA_22169216.22169589_22169422_gene
CDKN2B	sgRNA_22170179.22170509_22170333_gene
p16.dialup	sgRNA_22170179.22170509_22170333_gene
p14.dialup	sgRNA_22170179.22170509_22170333_gene
CDKN2B	sgRNA_22170179.22170509_22170356_gene
p16.dialup	sgRNA_22170179.22170509_22170356_gene
p14.dialup	sgRNA_22170179.22170509_22170356_gene
CDKN2B	sgRNA_22170179.22170509_22170461_gene
p16.dialup	sgRNA_22170179.22170509_22170461_gene
p14.dialup	sgRNA_22170179.22170509_22170461_gene
CDKN2B	sgRNA_22170179.22170509_22170469_gene
p16.dialup	sgRNA_22170179.22170509_22170469_gene
p14.dialup	sgRNA_22170179.22170509_22170469_gene
CDKN2B	sgRNA_22171367.22171595_22171405_gene
p16.dialup	sgRNA_22171367.22171595_22171405_gene
p14.dialup	sgRNA_22171367.22171595_22171405_gene
CDKN2B	sgRNA_22171367.22171595_22171454_gene
p16.dialup	sgRNA_22171367.22171595_22171454_gene
p14.dialup	sgRNA_22171367.22171595_22171454_gene
CDKN2B	sgRNA_22171367.22171595_22171486_gene
p16.dialup	sgRNA_22171367.22171595_22171486_gene
p14.dialup	sgRNA_22171367.22171595_22171486_gene
CDKN2B	sgRNA_22175988.22176348_22176121_gene
p16.dialup	sgRNA_22175988.22176348_22176121_gene
p14.dialup	sgRNA_22175988.22176348_22176121_gene
CDKN2B	sgRNA_22175988.22176348_22176152_gene
p16.dialup	sgRNA_22175988.22176348_22176152_gene
p14.dialup	sgRNA_22175988.22176348_22176152_gene
CDKN2B	sgRNA_22175988.22176348_22176186_gene
p16.dialup	sgRNA_22175988.22176348_22176186_gene
p14.dialup	sgRNA_22175988.22176348_22176186_gene
CDKN2B	sgRNA_22175988.22176348_22176188_gene
p16.dialup	sgRNA_22175988.22176348_22176188_gene
p14.dialup	sgRNA_22175988.22176348_22176188_gene
CDKN2B	sgRNA_22176354.22176885_22176495_gene
p16.dialup	sgRNA_22176354.22176885_22176495_gene
p14.dialup	sgRNA_22176354.22176885_22176495_gene
CDKN2B	sgRNA_22176354.22176885_22176610_gene
p16.dialup	sgRNA_22176354.22176885_22176610_gene
p14.dialup	sgRNA_22176354.22176885_22176610_gene
CDKN2B	sgRNA_22176354.22176885_22176687_gene
p16.dialup	sgRNA_22176354.22176885_22176687_gene
p14.dialup	sgRNA_22176354.22176885_22176687_gene
CDKN2B	sgRNA_22176354.22176885_22176721_gene
p16.dialup	sgRNA_22176354.22176885_22176721_gene
p14.dialup	sgRNA_22176354.22176885_22176721_gene
CDKN2B	sgRNA_22183781.22184020_22183922_gene
p16.dialup	sgRNA_22183781.22184020_22183922_gene
p14.dialup	sgRNA_22183781.22184020_22183922_gene
CDKN2B	sgRNA_22183781.22184020_22183961_gene
p16.dialup	sgRNA_22183781.22184020_22183961_gene
p14.dialup	sgRNA_22183781.22184020_22183961_gene
CDKN2B	sgRNA_22183781.22184020_22183969_gene
p16.dialup	sgRNA_22183781.22184020_22183969_gene
p14.dialup	sgRNA_22183781.22184020_22183969_gene
CDKN2B	sgRNA_22183781.22184020_22183998_gene
p16.dialup	sgRNA_22183781.22184020_22183998_gene
p14.dialup	sgRNA_22183781.22184020_22183998_gene
CDKN2B	sgRNA_22186896.22187389_22186992_gene
p16.dialup	sgRNA_22186896.22187389_22186992_gene
p14.dialup	sgRNA_22186896.22187389_22186992_gene
CDKN2B	sgRNA_22186896.22187389_22186998_gene
p16.dialup	sgRNA_22186896.22187389_22186998_gene
p14.dialup	sgRNA_22186896.22187389_22186998_gene
CDKN2B	sgRNA_22186896.22187389_22187220_gene
p16.dialup	sgRNA_22186896.22187389_22187220_gene
p14.dialup	sgRNA_22186896.22187389_22187220_gene
CDKN2B	sgRNA_22192993.22193454_22193131_gene
p16.dialup	sgRNA_22192993.22193454_22193131_gene
p14.dialup	sgRNA_22192993.22193454_22193131_gene
CDKN2B	sgRNA_22192993.22193454_22193156_gene
p16.dialup	sgRNA_22192993.22193454_22193156_gene
p14.dialup	sgRNA_22192993.22193454_22193156_gene
CDKN2B	sgRNA_22192993.22193454_22193223_gene
p16.dialup	sgRNA_22192993.22193454_22193223_gene
p14.dialup	sgRNA_22192993.22193454_22193223_gene
CDKN2B	sgRNA_22197037.22197402_22197170_gene
p16.dialup	sgRNA_22197037.22197402_22197170_gene
p14.dialup	sgRNA_22197037.22197402_22197170_gene
CDKN2B	sgRNA_22197037.22197402_22197180_gene
p16.dialup	sgRNA_22197037.22197402_22197180_gene
p14.dialup	sgRNA_22197037.22197402_22197180_gene
CDKN2B	sgRNA_22197037.22197402_22197194_gene
p16.dialup	sgRNA_22197037.22197402_22197194_gene
p14.dialup	sgRNA_22197037.22197402_22197194_gene
CDKN2B	sgRNA_22200329.22200669_22200442_gene
p16.dialup	sgRNA_22200329.22200669_22200442_gene
p14.dialup	sgRNA_22200329.22200669_22200442_gene
CDKN2B	sgRNA_22200329.22200669_22200466_gene
p16.dialup	sgRNA_22200329.22200669_22200466_gene
p14.dialup	sgRNA_22200329.22200669_22200466_gene
CDKN2B	sgRNA_22200329.22200669_22200537_gene
p16.dialup	sgRNA_22200329.22200669_22200537_gene
p14.dialup	sgRNA_22200329.22200669_22200537_gene
CDKN2B	sgRNA_22200329.22200669_22200545_gene
p16.dialup	sgRNA_22200329.22200669_22200545_gene
p14.dialup	sgRNA_22200329.22200669_22200545_gene
CDKN2B	sgRNA_22201152.22201748_22201421_gene
p16.dialup	sgRNA_22201152.22201748_22201421_gene
p14.dialup	sgRNA_22201152.22201748_22201421_gene
CDKN2B	sgRNA_22201152.22201748_22201454_gene
p16.dialup	sgRNA_22201152.22201748_22201454_gene
p14.dialup	sgRNA_22201152.22201748_22201454_gene
CDKN2B	sgRNA_22201152.22201748_22201473_gene
p16.dialup	sgRNA_22201152.22201748_22201473_gene
p14.dialup	sgRNA_22201152.22201748_22201473_gene
CDKN2B	sgRNA_22201152.22201748_22201538_gene
p16.dialup	sgRNA_22201152.22201748_22201538_gene
p14.dialup	sgRNA_22201152.22201748_22201538_gene
CDKN2B	sgRNA_22203607.22203994_22203647_gene
p16.dialup	sgRNA_22203607.22203994_22203647_gene
p14.dialup	sgRNA_22203607.22203994_22203647_gene
CDKN2B	sgRNA_22203607.22203994_22203827_gene
p16.dialup	sgRNA_22203607.22203994_22203827_gene
p14.dialup	sgRNA_22203607.22203994_22203827_gene
CDKN2B	sgRNA_22203607.22203994_22203841_gene
p16.dialup	sgRNA_22203607.22203994_22203841_gene
p14.dialup	sgRNA_22203607.22203994_22203841_gene
CDKN2B	sgRNA_22203607.22203994_22203929_gene
p16.dialup	sgRNA_22203607.22203994_22203929_gene
p14.dialup	sgRNA_22203607.22203994_22203929_gene
CDKN2B	sgRNA_22204322.22204670_22204487_gene
p16.dialup	sgRNA_22204322.22204670_22204487_gene
p14.dialup	sgRNA_22204322.22204670_22204487_gene
CDKN2B	sgRNA_22204322.22204670_22204492_gene
p16.dialup	sgRNA_22204322.22204670_22204492_gene
p14.dialup	sgRNA_22204322.22204670_22204492_gene
CDKN2B	sgRNA_22204322.22204670_22204530_gene
p16.dialup	sgRNA_22204322.22204670_22204530_gene
p14.dialup	sgRNA_22204322.22204670_22204530_gene
CDKN2B	sgRNA_22204322.22204670_22204551_gene
p16.dialup	sgRNA_22204322.22204670_22204551_gene
p14.dialup	sgRNA_22204322.22204670_22204551_gene
CDKN2B	sgRNA_22206899.22207239_22206907_gene
p16.dialup	sgRNA_22206899.22207239_22206907_gene
p14.dialup	sgRNA_22206899.22207239_22206907_gene
CDKN2B	sgRNA_22206899.22207239_22206922_gene
p16.dialup	sgRNA_22206899.22207239_22206922_gene
p14.dialup	sgRNA_22206899.22207239_22206922_gene
CDKN2B	sgRNA_22206899.22207239_22207117_gene
p16.dialup	sgRNA_22206899.22207239_22207117_gene
p14.dialup	sgRNA_22206899.22207239_22207117_gene
CDKN2B	sgRNA_22206899.22207239_22207124_gene
p16.dialup	sgRNA_22206899.22207239_22207124_gene
p14.dialup	sgRNA_22206899.22207239_22207124_gene
CDKN2B	sgRNA_22208818.22209202_22208848_gene
p16.dialup	sgRNA_22208818.22209202_22208848_gene
p14.dialup	sgRNA_22208818.22209202_22208848_gene
CDKN2B	sgRNA_22208818.22209202_22208885_gene
p16.dialup	sgRNA_22208818.22209202_22208885_gene
p14.dialup	sgRNA_22208818.22209202_22208885_gene
CDKN2B	sgRNA_22208818.22209202_22209180_gene
p16.dialup	sgRNA_22208818.22209202_22209180_gene
p14.dialup	sgRNA_22208818.22209202_22209180_gene
CDKN2B	sgRNA_22210299.22210642_22210406_gene
p16.dialup	sgRNA_22210299.22210642_22210406_gene
p14.dialup	sgRNA_22210299.22210642_22210406_gene
CDKN2B	sgRNA_22210299.22210642_22210473_gene
p16.dialup	sgRNA_22210299.22210642_22210473_gene
p14.dialup	sgRNA_22210299.22210642_22210473_gene
CDKN2B	sgRNA_22210299.22210642_22210481_gene
p16.dialup	sgRNA_22210299.22210642_22210481_gene
p14.dialup	sgRNA_22210299.22210642_22210481_gene
CDKN2B	sgRNA_22210299.22210642_22210503_gene
p16.dialup	sgRNA_22210299.22210642_22210503_gene
p14.dialup	sgRNA_22210299.22210642_22210503_gene
CDKN2B	sgRNA_22210978.22211316_22211080_gene
p16.dialup	sgRNA_22210978.22211316_22211080_gene
p14.dialup	sgRNA_22210978.22211316_22211080_gene
CDKN2B	sgRNA_22210978.22211316_22211105_gene
p16.dialup	sgRNA_22210978.22211316_22211105_gene
p14.dialup	sgRNA_22210978.22211316_22211105_gene
CDKN2B	sgRNA_22210978.22211316_22211118_gene
p16.dialup	sgRNA_22210978.22211316_22211118_gene
p14.dialup	sgRNA_22210978.22211316_22211118_gene
CDKN2B	sgRNA_22210978.22211316_22211135_gene
p16.dialup	sgRNA_22210978.22211316_22211135_gene
p14.dialup	sgRNA_22210978.22211316_22211135_gene
CDKN2B	sgRNA_22211647.22212006_22211767_gene
p16.dialup	sgRNA_22211647.22212006_22211767_gene
p14.dialup	sgRNA_22211647.22212006_22211767_gene
CDKN2B	sgRNA_22211647.22212006_22211852_gene
p16.dialup	sgRNA_22211647.22212006_22211852_gene
p14.dialup	sgRNA_22211647.22212006_22211852_gene
CDKN2B	sgRNA_22211647.22212006_22211855_gene
p16.dialup	sgRNA_22211647.22212006_22211855_gene
p14.dialup	sgRNA_22211647.22212006_22211855_gene
CDKN2B	sgRNA_22211647.22212006_22211912_gene
p16.dialup	sgRNA_22211647.22212006_22211912_gene
p14.dialup	sgRNA_22211647.22212006_22211912_gene
CDKN2B	sgRNA_22212033.22212267_22212104_gene
p16.dialup	sgRNA_22212033.22212267_22212104_gene
p14.dialup	sgRNA_22212033.22212267_22212104_gene
CDKN2B	sgRNA_22212033.22212267_22212142_gene
p16.dialup	sgRNA_22212033.22212267_22212142_gene
p14.dialup	sgRNA_22212033.22212267_22212142_gene
CDKN2B	sgRNA_22212033.22212267_22212167_gene
p16.dialup	sgRNA_22212033.22212267_22212167_gene
p14.dialup	sgRNA_22212033.22212267_22212167_gene
CDKN2B	sgRNA_22212033.22212267_22212180_gene
p16.dialup	sgRNA_22212033.22212267_22212180_gene
p14.dialup	sgRNA_22212033.22212267_22212180_gene
CDKN2B	sgRNA_22214099.22214353_22214160_gene
p16.dialup	sgRNA_22214099.22214353_22214160_gene
p14.dialup	sgRNA_22214099.22214353_22214160_gene
CDKN2B	sgRNA_22214099.22214353_22214197_gene
p16.dialup	sgRNA_22214099.22214353_22214197_gene
p14.dialup	sgRNA_22214099.22214353_22214197_gene
CDKN2B	sgRNA_22214099.22214353_22214247_gene
p16.dialup	sgRNA_22214099.22214353_22214247_gene
p14.dialup	sgRNA_22214099.22214353_22214247_gene
CDKN2B	sgRNA_22214489.22215025_22214539_gene
p16.dialup	sgRNA_22214489.22215025_22214539_gene
p14.dialup	sgRNA_22214489.22215025_22214539_gene
CDKN2B	sgRNA_22214489.22215025_22214730_gene
p16.dialup	sgRNA_22214489.22215025_22214730_gene
p14.dialup	sgRNA_22214489.22215025_22214730_gene
CDKN2B	sgRNA_22214489.22215025_22214918_gene
p16.dialup	sgRNA_22214489.22215025_22214918_gene
p14.dialup	sgRNA_22214489.22215025_22214918_gene
CDKN2B	sgRNA_22214489.22215025_22214930_gene
p16.dialup	sgRNA_22214489.22215025_22214930_gene
p14.dialup	sgRNA_22214489.22215025_22214930_gene
CDKN2B	sgRNA_22216796.22217209_22216934_gene
p16.dialup	sgRNA_22216796.22217209_22216934_gene
p14.dialup	sgRNA_22216796.22217209_22216934_gene
CDKN2B	sgRNA_22216796.22217209_22216966_gene
p16.dialup	sgRNA_22216796.22217209_22216966_gene
p14.dialup	sgRNA_22216796.22217209_22216966_gene
CDKN2B	sgRNA_22216796.22217209_22217020_gene
p16.dialup	sgRNA_22216796.22217209_22217020_gene
p14.dialup	sgRNA_22216796.22217209_22217020_gene
CDKN2B	sgRNA_22216796.22217209_22217046_gene
p16.dialup	sgRNA_22216796.22217209_22217046_gene
p14.dialup	sgRNA_22216796.22217209_22217046_gene
CDKN2B	sgRNA_22228595.22228864_22228620_gene
p16.dialup	sgRNA_22228595.22228864_22228620_gene
p14.dialup	sgRNA_22228595.22228864_22228620_gene
CDKN2B	sgRNA_22228595.22228864_22228625_gene
p16.dialup	sgRNA_22228595.22228864_22228625_gene
p14.dialup	sgRNA_22228595.22228864_22228625_gene
CDKN2B	sgRNA_22228595.22228864_22228675_gene
p16.dialup	sgRNA_22228595.22228864_22228675_gene
p14.dialup	sgRNA_22228595.22228864_22228675_gene
CDKN2B	sgRNA_22228595.22228864_22228759_gene
p16.dialup	sgRNA_22228595.22228864_22228759_gene
p14.dialup	sgRNA_22228595.22228864_22228759_gene
CDKN2B	sgRNA_22237537.22237902_22237673_gene
p16.dialup	sgRNA_22237537.22237902_22237673_gene
p14.dialup	sgRNA_22237537.22237902_22237673_gene
CDKN2B	sgRNA_22237537.22237902_22237711_gene
p16.dialup	sgRNA_22237537.22237902_22237711_gene
p14.dialup	sgRNA_22237537.22237902_22237711_gene
CDKN2B	sgRNA_22237537.22237902_22237786_gene
p16.dialup	sgRNA_22237537.22237902_22237786_gene
p14.dialup	sgRNA_22237537.22237902_22237786_gene
CDKN2B	sgRNA_22237908.22238257_22238011_gene
p16.dialup	sgRNA_22237908.22238257_22238011_gene
p14.dialup	sgRNA_22237908.22238257_22238011_gene
CDKN2B	sgRNA_22237908.22238257_22238085_gene
p16.dialup	sgRNA_22237908.22238257_22238085_gene
p14.dialup	sgRNA_22237908.22238257_22238085_gene
CDKN2B	sgRNA_22237908.22238257_22238141_gene
p16.dialup	sgRNA_22237908.22238257_22238141_gene
p14.dialup	sgRNA_22237908.22238257_22238141_gene
CDKN2B	sgRNA_22240607.22241123_22240742_gene
p16.dialup	sgRNA_22240607.22241123_22240742_gene
p14.dialup	sgRNA_22240607.22241123_22240742_gene
CDKN2B	sgRNA_22240607.22241123_22240901_gene
p16.dialup	sgRNA_22240607.22241123_22240901_gene
p14.dialup	sgRNA_22240607.22241123_22240901_gene
CDKN2B	sgRNA_22240607.22241123_22241076_gene
p16.dialup	sgRNA_22240607.22241123_22241076_gene
p14.dialup	sgRNA_22240607.22241123_22241076_gene
CDKN2B	sgRNA_22240607.22241123_22241093_gene
p16.dialup	sgRNA_22240607.22241123_22241093_gene
p14.dialup	sgRNA_22240607.22241123_22241093_gene
CDKN2B	sgRNA_22244141.22244453_22244290_gene
p16.dialup	sgRNA_22244141.22244453_22244290_gene
p14.dialup	sgRNA_22244141.22244453_22244290_gene
CDKN2B	sgRNA_22244141.22244453_22244317_gene
p16.dialup	sgRNA_22244141.22244453_22244317_gene
p14.dialup	sgRNA_22244141.22244453_22244317_gene
CDKN2B	sgRNA_22244141.22244453_22244320_gene
p16.dialup	sgRNA_22244141.22244453_22244320_gene
p14.dialup	sgRNA_22244141.22244453_22244320_gene
CDKN2B	sgRNA_22244141.22244453_22244333_gene
p16.dialup	sgRNA_22244141.22244453_22244333_gene
p14.dialup	sgRNA_22244141.22244453_22244333_gene
CDKN2B	sgRNA_22244669.22245061_22244764_gene
p16.dialup	sgRNA_22244669.22245061_22244764_gene
p14.dialup	sgRNA_22244669.22245061_22244764_gene
CDKN2B	sgRNA_22244669.22245061_22244805_gene
p16.dialup	sgRNA_22244669.22245061_22244805_gene
p14.dialup	sgRNA_22244669.22245061_22244805_gene
CDKN2B	sgRNA_22244669.22245061_22244881_gene
p16.dialup	sgRNA_22244669.22245061_22244881_gene
p14.dialup	sgRNA_22244669.22245061_22244881_gene
CDKN2B	sgRNA_22244669.22245061_22244922_gene
p16.dialup	sgRNA_22244669.22245061_22244922_gene
p14.dialup	sgRNA_22244669.22245061_22244922_gene
CDKN2B	sgRNA_22256470.22256708_22256530_gene
p16.dialup	sgRNA_22256470.22256708_22256530_gene
p14.dialup	sgRNA_22256470.22256708_22256530_gene
CDKN2B	sgRNA_22256470.22256708_22256640_gene
p16.dialup	sgRNA_22256470.22256708_22256640_gene
p14.dialup	sgRNA_22256470.22256708_22256640_gene
CDKN2B	sgRNA_22256470.22256708_22256661_gene
p16.dialup	sgRNA_22256470.22256708_22256661_gene
p14.dialup	sgRNA_22256470.22256708_22256661_gene
CDKN2B	sgRNA_22256470.22256708_22256688_gene
p16.dialup	sgRNA_22256470.22256708_22256688_gene
p14.dialup	sgRNA_22256470.22256708_22256688_gene
CDKN2B	sgRNA_22257028.22257383_22257036_gene
p16.dialup	sgRNA_22257028.22257383_22257036_gene
p14.dialup	sgRNA_22257028.22257383_22257036_gene
CDKN2B	sgRNA_22257028.22257383_22257071_gene
p16.dialup	sgRNA_22257028.22257383_22257071_gene
p14.dialup	sgRNA_22257028.22257383_22257071_gene
CDKN2B	sgRNA_22257028.22257383_22257132_gene
p16.dialup	sgRNA_22257028.22257383_22257132_gene
p14.dialup	sgRNA_22257028.22257383_22257132_gene
CDKN2B	sgRNA_22257028.22257383_22257283_gene
p16.dialup	sgRNA_22257028.22257383_22257283_gene
p14.dialup	sgRNA_22257028.22257383_22257283_gene
CDKN2B	sgRNA_22257406.22257722_22257612_gene
p16.dialup	sgRNA_22257406.22257722_22257612_gene
p14.dialup	sgRNA_22257406.22257722_22257612_gene
CDKN2B	sgRNA_22257406.22257722_22257633_gene
p16.dialup	sgRNA_22257406.22257722_22257633_gene
p14.dialup	sgRNA_22257406.22257722_22257633_gene
CDKN2B	sgRNA_22257406.22257722_22257636_gene
p16.dialup	sgRNA_22257406.22257722_22257636_gene
p14.dialup	sgRNA_22257406.22257722_22257636_gene
CDKN2B	sgRNA_22257406.22257722_22257661_gene
p16.dialup	sgRNA_22257406.22257722_22257661_gene
p14.dialup	sgRNA_22257406.22257722_22257661_gene
